,Rank_x,Name,Successful raids,Season,Rank_y,Raid points,Rank,Position,Matches played,Avg raid points,Team
451,39.0,Sumit Singh,27.0,SEASON 7,40.0,36.0,47.0,Raider,15.0,2.4,Bengaluru Bulls
452,39.0,Sukesh Hegde,27.0,SEASON 7,38.0,40.0,38.0,Raider,13.0,3.08,Bengal Warriors
453,41.0,Mohammad Esmaeil Maghsoudlou Mahalli,25.0,SEASON 7,42.0,31.0,54.0,Raider,17.0,1.94,Patna Pirates
454,42.0,Nitin Rawal,23.0,SEASON 7,41.0,32.0,45.0,All Rounder,15.0,2.46,Jaipur Pink Panthers
455,43.0,Meraj Sheykh,22.0,SEASON 7,43.0,30.0,48.0,All Rounder,13.0,2.31,Dabang Delhi Kc
456,44.0,Rakesh Gowda,20.0,SEASON 7,46.0,22.0,46.0,Raider,9.0,2.44,Telugu Titans
457,44.0,Farhad Rahimi Milaghardan,20.0,SEASON 7,44.0,25.0,61.0,All Rounder,18.0,1.47,Telugu Titans
458,46.0,Pawan Kumar Kadian,19.0,SEASON 7,44.0,25.0,26.0,Raider,6.0,4.17,Puneri Paltan
459,47.0,Shabeer Bappu,17.0,SEASON 7,46.0,22.0,58.0,Raider,14.0,1.57,Tamil Thalaivas
460,48.0,Ajinkya Ashok Pawar,16.0,SEASON 7,48.0,19.0,62.0,Raider,14.0,1.46,Jaipur Pink Panthers
461,49.0,Sandeep Narwal,14.0,SEASON 7,50.0,18.0,69.0,All Rounder,19.0,1.06,U Mumba
462,50.0,Banty,13.0,SEASON 7,50.0,18.0,56.0,Raider,11.0,1.8,Bengaluru Bulls
463,51.0,Sushil Gulia,12.0,SEASON 7,48.0,19.0,41.0,Raider,7.0,2.71,Jaipur Pink Panthers
464,51.0,Amit Kumar,12.0,SEASON 7,52.0,17.0,42.0,All Rounder,6.0,2.67,Puneri Paltan
465,51.0,Amit Kumar,12.0,SEASON 7,52.0,17.0,57.0,All Rounder,3.0,1.67,Patna Pirates
466,51.0,Amit Kumar,12.0,SEASON 7,52.0,17.0,63.0,Raider,13.0,1.42,Puneri Paltan
467,51.0,Amit Kumar,12.0,SEASON 7,52.0,17.0,90.0,Raider,9.0,0.33,Telugu Titans
468,51.0,Amit Kumar,12.0,SEASON 7,53.0,16.0,42.0,All Rounder,6.0,2.67,Puneri Paltan
469,51.0,Amit Kumar,12.0,SEASON 7,53.0,16.0,57.0,All Rounder,3.0,1.67,Patna Pirates
470,51.0,Amit Kumar,12.0,SEASON 7,53.0,16.0,63.0,Raider,13.0,1.42,Puneri Paltan
471,51.0,Amit Kumar,12.0,SEASON 7,53.0,16.0,90.0,Raider,9.0,0.33,Telugu Titans
472,51.0,Amit Kumar,12.0,SEASON 7,74.0,5.0,42.0,All Rounder,6.0,2.67,Puneri Paltan
473,51.0,Amit Kumar,12.0,SEASON 7,74.0,5.0,57.0,All Rounder,3.0,1.67,Patna Pirates
474,51.0,Amit Kumar,12.0,SEASON 7,74.0,5.0,63.0,Raider,13.0,1.42,Puneri Paltan
475,51.0,Amit Kumar,12.0,SEASON 7,74.0,5.0,90.0,Raider,9.0,0.33,Telugu Titans
476,51.0,Amit Kumar,12.0,SEASON 7,84.0,3.0,42.0,All Rounder,6.0,2.67,Puneri Paltan
477,51.0,Amit Kumar,12.0,SEASON 7,84.0,3.0,57.0,All Rounder,3.0,1.67,Patna Pirates
478,51.0,Amit Kumar,12.0,SEASON 7,84.0,3.0,63.0,Raider,13.0,1.42,Puneri Paltan
479,51.0,Amit Kumar,12.0,SEASON 7,84.0,3.0,90.0,Raider,9.0,0.33,Telugu Titans
480,53.0,Amit Kumar,9.0,SEASON 7,52.0,17.0,42.0,All Rounder,6.0,2.67,Puneri Paltan
481,53.0,Amit Kumar,9.0,SEASON 7,52.0,17.0,57.0,All Rounder,3.0,1.67,Patna Pirates
482,53.0,Amit Kumar,9.0,SEASON 7,52.0,17.0,63.0,Raider,13.0,1.42,Puneri Paltan
483,53.0,Amit Kumar,9.0,SEASON 7,52.0,17.0,90.0,Raider,9.0,0.33,Telugu Titans
484,53.0,Amit Kumar,9.0,SEASON 7,53.0,16.0,42.0,All Rounder,6.0,2.67,Puneri Paltan
485,53.0,Amit Kumar,9.0,SEASON 7,53.0,16.0,57.0,All Rounder,3.0,1.67,Patna Pirates
486,53.0,Amit Kumar,9.0,SEASON 7,53.0,16.0,63.0,Raider,13.0,1.42,Puneri Paltan
487,53.0,Amit Kumar,9.0,SEASON 7,53.0,16.0,90.0,Raider,9.0,0.33,Telugu Titans
488,53.0,Amit Kumar,9.0,SEASON 7,74.0,5.0,42.0,All Rounder,6.0,2.67,Puneri Paltan
489,53.0,Amit Kumar,9.0,SEASON 7,74.0,5.0,57.0,All Rounder,3.0,1.67,Patna Pirates
490,53.0,Amit Kumar,9.0,SEASON 7,74.0,5.0,63.0,Raider,13.0,1.42,Puneri Paltan
491,53.0,Amit Kumar,9.0,SEASON 7,74.0,5.0,90.0,Raider,9.0,0.33,Telugu Titans
492,53.0,Amit Kumar,9.0,SEASON 7,84.0,3.0,42.0,All Rounder,6.0,2.67,Puneri Paltan
493,53.0,Amit Kumar,9.0,SEASON 7,84.0,3.0,57.0,All Rounder,3.0,1.67,Patna Pirates
494,53.0,Amit Kumar,9.0,SEASON 7,84.0,3.0,63.0,Raider,13.0,1.42,Puneri Paltan
495,53.0,Amit Kumar,9.0,SEASON 7,84.0,3.0,90.0,Raider,9.0,0.33,Telugu Titans
496,73.0,Amit Kumar,3.0,SEASON 7,52.0,17.0,42.0,All Rounder,6.0,2.67,Puneri Paltan
497,73.0,Amit Kumar,3.0,SEASON 7,52.0,17.0,57.0,All Rounder,3.0,1.67,Patna Pirates
498,73.0,Amit Kumar,3.0,SEASON 7,52.0,17.0,63.0,Raider,13.0,1.42,Puneri Paltan
499,73.0,Amit Kumar,3.0,SEASON 7,52.0,17.0,90.0,Raider,9.0,0.33,Telugu Titans
500,73.0,Amit Kumar,3.0,SEASON 7,53.0,16.0,42.0,All Rounder,6.0,2.67,Puneri Paltan
501,73.0,Amit Kumar,3.0,SEASON 7,53.0,16.0,57.0,All Rounder,3.0,1.67,Patna Pirates
502,73.0,Amit Kumar,3.0,SEASON 7,53.0,16.0,63.0,Raider,13.0,1.42,Puneri Paltan
503,73.0,Amit Kumar,3.0,SEASON 7,53.0,16.0,90.0,Raider,9.0,0.33,Telugu Titans
504,73.0,Amit Kumar,3.0,SEASON 7,74.0,5.0,42.0,All Rounder,6.0,2.67,Puneri Paltan
505,73.0,Amit Kumar,3.0,SEASON 7,74.0,5.0,57.0,All Rounder,3.0,1.67,Patna Pirates
506,73.0,Amit Kumar,3.0,SEASON 7,74.0,5.0,63.0,Raider,13.0,1.42,Puneri Paltan
507,73.0,Amit Kumar,3.0,SEASON 7,74.0,5.0,90.0,Raider,9.0,0.33,Telugu Titans
508,73.0,Amit Kumar,3.0,SEASON 7,84.0,3.0,42.0,All Rounder,6.0,2.67,Puneri Paltan
509,73.0,Amit Kumar,3.0,SEASON 7,84.0,3.0,57.0,All Rounder,3.0,1.67,Patna Pirates
510,73.0,Amit Kumar,3.0,SEASON 7,84.0,3.0,63.0,Raider,13.0,1.42,Puneri Paltan
511,73.0,Amit Kumar,3.0,SEASON 7,84.0,3.0,90.0,Raider,9.0,0.33,Telugu Titans
512,82.0,Amit Kumar,2.0,SEASON 7,52.0,17.0,42.0,All Rounder,6.0,2.67,Puneri Paltan
513,82.0,Amit Kumar,2.0,SEASON 7,52.0,17.0,57.0,All Rounder,3.0,1.67,Patna Pirates
514,82.0,Amit Kumar,2.0,SEASON 7,52.0,17.0,63.0,Raider,13.0,1.42,Puneri Paltan
515,82.0,Amit Kumar,2.0,SEASON 7,52.0,17.0,90.0,Raider,9.0,0.33,Telugu Titans
516,82.0,Amit Kumar,2.0,SEASON 7,53.0,16.0,42.0,All Rounder,6.0,2.67,Puneri Paltan
517,82.0,Amit Kumar,2.0,SEASON 7,53.0,16.0,57.0,All Rounder,3.0,1.67,Patna Pirates
518,82.0,Amit Kumar,2.0,SEASON 7,53.0,16.0,63.0,Raider,13.0,1.42,Puneri Paltan
519,82.0,Amit Kumar,2.0,SEASON 7,53.0,16.0,90.0,Raider,9.0,0.33,Telugu Titans
520,82.0,Amit Kumar,2.0,SEASON 7,74.0,5.0,42.0,All Rounder,6.0,2.67,Puneri Paltan
521,82.0,Amit Kumar,2.0,SEASON 7,74.0,5.0,57.0,All Rounder,3.0,1.67,Patna Pirates
522,82.0,Amit Kumar,2.0,SEASON 7,74.0,5.0,63.0,Raider,13.0,1.42,Puneri Paltan
523,82.0,Amit Kumar,2.0,SEASON 7,74.0,5.0,90.0,Raider,9.0,0.33,Telugu Titans
524,82.0,Amit Kumar,2.0,SEASON 7,84.0,3.0,42.0,All Rounder,6.0,2.67,Puneri Paltan
525,82.0,Amit Kumar,2.0,SEASON 7,84.0,3.0,57.0,All Rounder,3.0,1.67,Patna Pirates
526,82.0,Amit Kumar,2.0,SEASON 7,84.0,3.0,63.0,Raider,13.0,1.42,Puneri Paltan
527,82.0,Amit Kumar,2.0,SEASON 7,84.0,3.0,90.0,Raider,9.0,0.33,Telugu Titans
528,53.0,Monu,9.0,SEASON 7,56.0,11.0,77.0,Raider,19.0,0.79,Patna Pirates
529,55.0,Sushant Sail,8.0,SEASON 7,54.0,12.0,64.0,Raider,9.0,1.33,Puneri Paltan
530,55.0,Dong Geon Lee,8.0,SEASON 7,56.0,11.0,50.0,Raider,5.0,2.2,U Mumba
531,57.0,Selvamani K,7.0,SEASON 7,56.0,11.0,55.0,Raider,7.0,1.83,Haryana Steelers
532,57.0,Vikas Jaglan,7.0,SEASON 7,54.0,12.0,78.0,All Rounder,19.0,0.75,Patna Pirates
533,57.0,Sachin Narwal,7.0,SEASON 7,56.0,11.0,70.0,All Rounder,12.0,1.0,Jaipur Pink Panthers
534,60.0,Vinod Kumar,6.0,SEASON 7,68.0,6.0,78.0,All Rounder,9.0,0.75,Gujarat Fortunegiants
535,60.0,Armaan,6.0,SEASON 7,61.0,9.0,59.0,All Rounder,6.0,1.5,Telugu Titans
536,62.0,Ran Singh,5.0,SEASON 7,61.0,9.0,74.0,All Rounder,19.0,0.9,Tamil Thalaivas
537,62.0,Surender Singh,5.0,SEASON 7,60.0,10.0,44.0,Raider,4.0,2.5,Up Yoddha
538,62.0,Emad Sedaghatnia,5.0,SEASON 7,64.0,8.0,27.0,Raider,2.0,4.0,Puneri Paltan
539,62.0,Ankit Beniwal,5.0,SEASON 7,66.0,7.0,67.0,Raider,6.0,1.17,Telugu Titans
540,62.0,Harmanjit Singh,5.0,SEASON 7,74.0,5.0,65.0,Raider,4.0,1.25,Gujarat Fortunegiants
541,67.0,Mohit Sehrawat,4.0,SEASON 7,74.0,5.0,88.0,"Defender, Right Cover",13.0,0.42,Bengaluru Bulls
542,67.0,Ankush,4.0,SEASON 7,68.0,6.0,51.0,Raider,3.0,2.0,Up Yoddha
543,67.0,Hadi Oshtorak,4.0,SEASON 7,64.0,8.0,84.0,All Rounder,19.0,0.62,Patna Pirates
544,67.0,Darshan Kadian,4.0,SEASON 7,66.0,7.0,70.0,Raider,7.0,1.0,Puneri Paltan
545,67.0,Victor Onyango Obiero,4.0,SEASON 7,68.0,6.0,51.0,All Rounder,3.0,2.0,Tamil Thalaivas
546,67.0,Mohsen Maghsoudloujafari,4.0,SEASON 7,74.0,5.0,83.0,All Rounder,11.0,0.63,Up Yoddha
547,73.0,Azad Singh,3.0,SEASON 7,68.0,6.0,59.0,Raider,4.0,1.5,Up Yoddha
548,73.0,Vineet Sharma,3.0,SEASON 7,61.0,9.0,68.0,Raider,11.0,1.13,Tamil Thalaivas
549,73.0,Abolfazl Maghsodloumahali,3.0,SEASON 7,74.0,5.0,70.0,Raider,6.0,1.0,Gujarat Fortunegiants
550,73.0,Rakesh Narwal,3.0,SEASON 7,68.0,6.0,39.0,Raider,2.0,3.0,Bengal Warriors
551,73.0,Gurvinder Singh,3.0,SEASON 7,80.0,4.0,51.0,Raider,2.0,2.0,Gujarat Fortunegiants
552,73.0,Anand,3.0,SEASON 7,68.0,6.0,66.0,Raider,5.0,1.2,Tamil Thalaivas
553,73.0,Purna Singh,3.0,SEASON 7,80.0,4.0,75.0,Raider,6.0,0.8,Patna Pirates
554,73.0,Ashish,3.0,SEASON 7,74.0,5.0,80.0,Raider,7.0,0.71,Patna Pirates
555,82.0,Palle Mallikarjun,2.0,SEASON 7,87.0,2.0,81.0,Raider,3.0,0.67,Telugu Titans
556,82.0,Aman Kadian,2.0,SEASON 7,84.0,3.0,70.0,Raider,3.0,1.0,Dabang Delhi Kc
557,82.0,Yashwant Bishnoi,2.0,SEASON 7,87.0,2.0,81.0,Raider,3.0,0.67,Tamil Thalaivas
558,86.0,Amit,1.0,SEASON 7,87.0,2.0,90.0,"Defender, Left Cover",18.0,0.33,Up Yoddha
559,86.0,Arun Kumar HN,1.0,SEASON 7,87.0,2.0,,,,,
560,86.0,Lalit Chaudhary,1.0,SEASON 7,87.0,2.0,85.0,Raider,4.0,0.5,Gujarat Fortunegiants
561,86.0,Ajinkya Rohidas Kapre,1.0,SEASON 7,99.0,1.0,,,,,
562,86.0,Sunil Kumar,1.0,SEASON 7,99.0,1.0,100.0,Defender,18.0,0.14,Gujarat Fortunegiants
563,86.0,Ravindra Ramesh Kumawat,1.0,SEASON 7,99.0,1.0,90.0,Raider,3.0,0.33,Bengal Warriors
564,86.0,Surinder Singh,1.0,SEASON 7,80.0,4.0,75.0,Defender,19.0,0.8,U Mumba
565,86.0,Fazel Atrachali,1.0,SEASON 7,87.0,2.0,96.0,"Defender, Left Corner",19.0,0.22,U Mumba
566,86.0,Hadi Tajik,1.0,SEASON 7,99.0,1.0,90.0,"Defender, Right Corner",12.0,0.33,Puneri Paltan
567,86.0,PO Surjeet Singh,1.0,SEASON 7,87.0,2.0,95.0,"Defender, Right Cover",19.0,0.25,Puneri Paltan
568,86.0,Dharmaraj Cheralathan,1.0,SEASON 7,84.0,3.0,90.0,"Defender, Right And Left Corner",17.0,0.33,Haryana Steelers
569,86.0,C. Arun,1.0,SEASON 7,87.0,2.0,,,,,
570,86.0,Sumit,1.0,SEASON 7,87.0,2.0,85.0,"Defender, Left Corner",18.0,0.5,Up Yoddha
571,86.0,Ajay,1.0,SEASON 7,87.0,2.0,,,,,
572,86.0,Shubham Shinde,1.0,SEASON 7,99.0,1.0,98.0,"Defender, Right Corner",13.0,0.17,Puneri Paltan
573,86.0,Hemant Chauhan,1.0,SEASON 7,99.0,1.0,85.0,All Rounder,3.0,0.5,Tamil Thalaivas
574,86.0,Himanshu,1.0,SEASON 7,87.0,2.0,,,,,
575,86.0,Chand Singh,1.0,SEASON 7,99.0,1.0,,,,,
576,86.0,Vikas Chhillar,1.0,SEASON 7,99.0,1.0,,,,,
577,86.0,Balram,1.0,SEASON 7,87.0,2.0,,,,,
578,86.0,Saurabh Nandal,1.0,SEASON 7,99.0,1.0,,,,,
579,1.0,Pawan Kumar Sehrawat,209.0,SEASON 6,1.0,271.0,1.0,Raider,24.0,11.29,Bengaluru Bulls
580,2.0,Pardeep Narwal,185.0,SEASON 6,2.0,233.0,2.0,Raider,21.0,11.1,Patna Pirates
581,3.0,Ajay Thakur,177.0,SEASON 6,5.0,203.0,5.0,Raider,22.0,9.23,Tamil Thalaivas
582,4.0,Siddharth Sirish Desai,169.0,SEASON 6,3.0,218.0,3.0,Raider,21.0,10.38,U Mumba
583,5.0,Deepak Niwas Hooda,162.0,SEASON 6,6.0,196.0,7.0,All Rounder,22.0,8.91,Jaipur Pink Panthers
584,6.0,Sachin Tanwar,159.0,SEASON 6,7.0,190.0,8.0,Raider,23.0,8.26,Gujarat Fortunegiants
585,7.0,Maninder Singh,158.0,SEASON 6,4.0,206.0,4.0,Raider,22.0,9.36,Bengal Warriors
586,8.0,Naveen Kumar,144.0,SEASON 6,8.0,172.0,10.0,Raider,22.0,7.82,Dabang Delhi Kc
587,9.0,Rahul Chaudhari,136.0,SEASON 6,12.0,159.0,12.0,Raider,21.0,7.57,Telugu Titans
588,9.0,Vikash Kandola,136.0,SEASON 6,8.0,172.0,10.0,Raider,22.0,7.82,Haryana Steelers
589,11.0,Rohit Kumar,129.0,SEASON 6,10.0,162.0,14.0,Raider,24.0,6.75,Bengaluru Bulls
590,12.0,Monu Goyat,128.0,SEASON 6,11.0,160.0,9.0,Raider,20.0,8.0,Haryana Steelers
591,13.0,Chandran Ranjit,127.0,SEASON 6,13.0,153.0,15.0,Raider,24.0,6.38,Dabang Delhi Kc
592,14.0,Prashanth Kumar Rai,112.0,SEASON 6,14.0,144.0,13.0,Raider,21.0,7.2,Up Yoddha
593,15.0,Shrikant Jadhav,108.0,SEASON 6,15.0,141.0,16.0,Raider,25.0,5.64,Up Yoddha
594,16.0,K. Prapanjan,95.0,SEASON 6,16.0,122.0,17.0,Raider,22.0,5.55,Gujarat Fortunegiants
595,17.0,Nitin Tomar,84.0,SEASON 6,17.0,100.0,6.0,Raider,11.0,9.09,Puneri Paltan
596,18.0,Rohit Baliyan,82.0,SEASON 6,19.0,94.0,18.0,Raider,19.0,5.22,U Mumba
597,18.0,Rishank Devadiga,82.0,SEASON 6,17.0,100.0,21.0,Raider,23.0,4.35,Up Yoddha
598,20.0,Manjeet,76.0,SEASON 6,22.0,87.0,27.0,Raider,22.0,3.95,Patna Pirates
599,21.0,Naveen,71.0,SEASON 6,21.0,88.0,23.0,Raider,21.0,4.19,Haryana Steelers
600,21.0,Meraj Sheykh,71.0,SEASON 6,19.0,94.0,19.0,All Rounder,19.0,4.95,Dabang Delhi Kc
601,23.0,Jang Kun Lee,61.0,SEASON 6,24.0,79.0,20.0,Raider,18.0,4.39,Bengal Warriors
602,24.0,More GB,60.0,SEASON 6,24.0,79.0,29.0,Raider,22.0,3.59,Puneri Paltan
603,25.0,Nilesh Salunke,59.0,SEASON 6,23.0,81.0,22.0,Raider,19.0,4.26,Telugu Titans
604,26.0,Ajinkya Ashok Pawar,57.0,SEASON 6,26.0,71.0,24.0,Raider,17.0,4.18,Jaipur Pink Panthers
605,27.0,Deepak Narwal,55.0,SEASON 6,27.0,70.0,25.0,Raider,17.0,4.12,Patna Pirates
606,28.0,Kashiling Adake,51.0,SEASON 6,29.0,67.0,34.0,Raider,20.0,3.35,Bengaluru Bulls
607,28.0,Sukesh Hegde,51.0,SEASON 6,28.0,68.0,26.0,Raider,17.0,4.0,Tamil Thalaivas
608,30.0,Vijay,50.0,SEASON 6,30.0,60.0,37.0,All Rounder,21.0,3.16,Patna Pirates
609,31.0,Rohit Gulia,48.0,SEASON 6,31.0,58.0,41.0,All Rounder,19.0,3.05,Gujarat Fortunegiants
610,32.0,Athul MS,46.0,SEASON 6,32.0,55.0,40.0,Raider,19.0,3.06,Tamil Thalaivas
611,33.0,Darshan Kadian,38.0,SEASON 6,33.0,49.0,31.0,Raider,14.0,3.5,U Mumba
612,33.0,Monu,38.0,SEASON 6,35.0,45.0,36.0,Raider,14.0,3.21,Puneri Paltan
613,33.0,Abhishek Singh,38.0,SEASON 6,34.0,47.0,38.0,Raider,15.0,3.13,U Mumba
614,36.0,Pawan Kumar Kadian,32.0,SEASON 6,35.0,45.0,33.0,Raider,13.0,3.46,Dabang Delhi Kc
615,36.0,Jasvir Singh,32.0,SEASON 6,37.0,42.0,46.0,Raider,16.0,2.8,Tamil Thalaivas
616,38.0,Anup Kumar,30.0,SEASON 6,38.0,38.0,43.0,Raider,13.0,2.92,Jaipur Pink Panthers
617,39.0,Ravindra Ramesh Kumawat,29.0,SEASON 6,41.0,37.0,39.0,Raider,12.0,3.08,Bengal Warriors
618,40.0,Selvamani K,27.0,SEASON 6,38.0,38.0,47.0,Raider,15.0,2.71,Jaipur Pink Panthers
619,41.0,Mahesh Goud,26.0,SEASON 6,38.0,38.0,28.0,Raider,10.0,3.8,Bengal Warriors
620,41.0,Deepak Kumar Dahiya,26.0,SEASON 6,43.0,31.0,44.0,Raider,11.0,2.82,Puneri Paltan
621,43.0,Akshay Jadhav,25.0,SEASON 6,47.0,28.0,69.0,Raider,18.0,1.56,Puneri Paltan
622,43.0,Mohsen Maghsoudloujafari,25.0,SEASON 6,45.0,29.0,70.0,All Rounder,19.0,1.53,Telugu Titans
623,45.0,Ajay Kumar,23.0,SEASON 6,42.0,32.0,48.0,Raider,13.0,2.67,Gujarat Fortunegiants
624,45.0,Ran Singh,23.0,SEASON 6,45.0,29.0,64.0,All Rounder,22.0,1.71,Bengal Warriors
625,47.0,Dong Geon Lee,22.0,SEASON 6,43.0,31.0,44.0,Raider,11.0,2.82,Gujarat Fortunegiants
626,48.0,Sachin Kumar,21.0,SEASON 6,49.0,25.0,76.0,All Rounder,25.0,1.32,Up Yoddha
627,49.0,Abolfazl Maghsodloumahali,19.0,SEASON 6,52.0,23.0,53.0,Raider,10.0,2.3,U Mumba
628,49.0,Nitin Rawal,19.0,SEASON 6,49.0,25.0,30.0,All Rounder,9.0,3.57,Jaipur Pink Panthers
629,51.0,Mahendra Ganesh Rajput,18.0,SEASON 6,47.0,28.0,57.0,Raider,13.0,2.15,Gujarat Fortunegiants
630,52.0,Farhad Rahimi Milaghardan,17.0,SEASON 6,53.0,22.0,77.0,All Rounder,22.0,1.29,Telugu Titans
631,53.0,Sandeep Narwal,16.0,SEASON 6,49.0,25.0,74.0,All Rounder,18.0,1.47,Puneri Paltan
632,54.0,Vinod Kumar,15.0,SEASON 6,53.0,22.0,77.0,All Rounder,17.0,1.29,U Mumba
633,55.0,Azad Singh,14.0,SEASON 6,55.0,21.0,51.0,Raider,9.0,2.33,Up Yoddha
634,55.0,Harish Naik,14.0,SEASON 6,55.0,21.0,42.0,Raider,7.0,3.0,Bengaluru Bulls
635,57.0,Amit Nagar,13.0,SEASON 6,60.0,15.0,61.0,Raider,9.0,1.88,Bengal Warriors
636,57.0,Tushar Patil,13.0,SEASON 6,58.0,20.0,55.0,Raider,9.0,2.22,Patna Pirates
637,57.0,Vikas Jaglan,13.0,SEASON 6,55.0,21.0,58.0,All Rounder,14.0,2.1,Patna Pirates
638,57.0,Rajesh Mondal,13.0,SEASON 6,61.0,14.0,79.0,Raider,11.0,1.27,Puneri Paltan
639,61.0,Rakshith,12.0,SEASON 6,61.0,14.0,79.0,Raider,11.0,1.27,Telugu Titans
640,62.0,Amit Kumar,10.0,SEASON 6,66.0,12.0,66.0,Raider,6.0,1.6,Puneri Paltan
641,62.0,Amit Kumar,10.0,SEASON 6,66.0,12.0,86.0,Raider,17.0,1.09,Jaipur Pink Panthers
642,62.0,Amit Kumar,10.0,SEASON 6,66.0,12.0,99.0,Raider,2.0,0.5,Bengal Warriors
643,62.0,Amit Kumar,10.0,SEASON 6,75.0,8.0,66.0,Raider,6.0,1.6,Puneri Paltan
644,62.0,Amit Kumar,10.0,SEASON 6,75.0,8.0,86.0,Raider,17.0,1.09,Jaipur Pink Panthers
645,62.0,Amit Kumar,10.0,SEASON 6,75.0,8.0,99.0,Raider,2.0,0.5,Bengal Warriors
646,62.0,Amit Kumar,10.0,SEASON 6,115.0,1.0,66.0,Raider,6.0,1.6,Puneri Paltan
647,62.0,Amit Kumar,10.0,SEASON 6,115.0,1.0,86.0,Raider,17.0,1.09,Jaipur Pink Panthers
648,62.0,Amit Kumar,10.0,SEASON 6,115.0,1.0,99.0,Raider,2.0,0.5,Bengal Warriors
649,82.0,Amit Kumar,4.0,SEASON 6,66.0,12.0,66.0,Raider,6.0,1.6,Puneri Paltan
650,82.0,Amit Kumar,4.0,SEASON 6,66.0,12.0,86.0,Raider,17.0,1.09,Jaipur Pink Panthers
651,82.0,Amit Kumar,4.0,SEASON 6,66.0,12.0,99.0,Raider,2.0,0.5,Bengal Warriors
652,82.0,Amit Kumar,4.0,SEASON 6,75.0,8.0,66.0,Raider,6.0,1.6,Puneri Paltan
653,82.0,Amit Kumar,4.0,SEASON 6,75.0,8.0,86.0,Raider,17.0,1.09,Jaipur Pink Panthers
654,82.0,Amit Kumar,4.0,SEASON 6,75.0,8.0,99.0,Raider,2.0,0.5,Bengal Warriors
655,82.0,Amit Kumar,4.0,SEASON 6,115.0,1.0,66.0,Raider,6.0,1.6,Puneri Paltan
656,82.0,Amit Kumar,4.0,SEASON 6,115.0,1.0,86.0,Raider,17.0,1.09,Jaipur Pink Panthers
657,82.0,Amit Kumar,4.0,SEASON 6,115.0,1.0,99.0,Raider,2.0,0.5,Bengal Warriors
658,103.0,Amit Kumar,1.0,SEASON 6,66.0,12.0,66.0,Raider,6.0,1.6,Puneri Paltan
659,103.0,Amit Kumar,1.0,SEASON 6,66.0,12.0,86.0,Raider,17.0,1.09,Jaipur Pink Panthers
660,103.0,Amit Kumar,1.0,SEASON 6,66.0,12.0,99.0,Raider,2.0,0.5,Bengal Warriors
661,103.0,Amit Kumar,1.0,SEASON 6,75.0,8.0,66.0,Raider,6.0,1.6,Puneri Paltan
662,103.0,Amit Kumar,1.0,SEASON 6,75.0,8.0,86.0,Raider,17.0,1.09,Jaipur Pink Panthers
663,103.0,Amit Kumar,1.0,SEASON 6,75.0,8.0,99.0,Raider,2.0,0.5,Bengal Warriors
664,103.0,Amit Kumar,1.0,SEASON 6,115.0,1.0,66.0,Raider,6.0,1.6,Puneri Paltan
665,103.0,Amit Kumar,1.0,SEASON 6,115.0,1.0,86.0,Raider,17.0,1.09,Jaipur Pink Panthers
666,103.0,Amit Kumar,1.0,SEASON 6,115.0,1.0,99.0,Raider,2.0,0.5,Bengal Warriors
667,62.0,CPO Surjeet Singh,10.0,SEASON 6,59.0,16.0,63.0,Raider,9.0,1.78,Tamil Thalaivas
668,64.0,Anand Patil,9.0,SEASON 6,63.0,13.0,62.0,Raider,7.0,1.86,Jaipur Pink Panthers
669,64.0,Armaan,9.0,SEASON 6,63.0,13.0,35.0,All Rounder,4.0,3.25,Telugu Titans
670,66.0,Rajnish,8.0,SEASON 6,70.0,9.0,54.0,Raider,4.0,2.25,Telugu Titans
671,67.0,Kamal Singh,7.0,SEASON 6,63.0,13.0,56.0,Raider,8.0,2.17,Telugu Titans
672,67.0,C Manoj Kumar,7.0,SEASON 6,68.0,10.0,85.0,"Defender, Left Cover",12.0,1.11,Telugu Titans
673,67.0,Anand,7.0,SEASON 6,75.0,8.0,48.0,Raider,3.0,2.67,Tamil Thalaivas
674,67.0,Anand Surendra Tomar,7.0,SEASON 6,75.0,8.0,66.0,Raider,5.0,1.6,Haryana Steelers
675,67.0,Ajit Singh,7.0,SEASON 6,70.0,9.0,71.0,Raider,6.0,1.5,Jaipur Pink Panthers
676,67.0,Sumit Singh,7.0,SEASON 6,67.0,11.0,68.0,Raider,8.0,1.57,Bengaluru Bulls
677,73.0,Shabeer Bappu,6.0,SEASON 6,79.0,7.0,82.0,Raider,6.0,1.17,Dabang Delhi Kc
678,73.0,Bhupender Singh,6.0,SEASON 6,68.0,10.0,50.0,All Rounder,4.0,2.5,Bengal Warriors
679,73.0,Bhanu Pratap Tomar,6.0,SEASON 6,70.0,9.0,71.0,Raider,6.0,1.5,Up Yoddha
680,76.0,Mahesh Maruti Magdum,5.0,SEASON 6,79.0,7.0,51.0,All Rounder,4.0,2.33,Bengaluru Bulls
681,76.0,Parvesh,5.0,SEASON 6,79.0,7.0,82.0,Raider,6.0,1.17,Puneri Paltan
682,76.0,D. Pradap,5.0,SEASON 6,70.0,9.0,84.0,All Rounder,13.0,1.13,Tamil Thalaivas
683,76.0,Manjeet Chhillar,5.0,SEASON 6,75.0,8.0,99.0,All Rounder,19.0,0.5,Tamil Thalaivas
684,76.0,Rajesh Narwal,5.0,SEASON 6,79.0,7.0,96.0,All Rounder,16.0,0.64,Dabang Delhi Kc
